gene	length	chrom	start	end	tss	scaling_factor
Nup54	2650	2R	12428449	12431099	12430935	0.000377358490566038
Nup58	1880	3R	19645026	19646906	19645166	0.000531914893617021
Nup62	1451	2R	16344377	16345828	16344582	0.000689179875947622
Nup75	2446	2R	18164694	18167140	18167070	0.000408830744071954
Nup93-1	3084	X	13822826	13825910	13822928	0.000324254215304799
Nup93-2	2669	3R	14895703	14898372	14898286	0.000374672161858374
Nup98-96	7396	3R	23774225	23781621	23781163	0.000135208220659816
Nurf-38	2120	2R	24558967	24561087	24560915	0.000471698113207547
Nxf3	7864	3L	13965203	13973067	13966817	0.000127161749745676
Nxt1	653	2R	23811321	23811974	23811946	0.00153139356814701
O-fut1	1624	2R	14161430	14163054	14161464	0.00061576354679803
O-fut2	1633	X	1464363	1465996	1465978	0.000612369871402327
ORMDL	946	3L	21635305	21636251	21635386	0.00105708245243129
ORY	56594	Y	3561745	3618339	3561746	1.76697176379121e-05
OS9	846	2L	19965664	19966510	19966475	0.00118203309692671
OSCP1	1361	2R	12143191	12144552	12144433	0.000734753857457752
Oamb	25559	3R	20689018	20714577	20700844	3.91251613912907e-05
Oat	2571	3L	19647280	19649851	19649759	0.000388953714507974
Oatp26F	7269	2L	6625138	6632407	6632317	0.000137570504883753
Oatp30B	18850	2L	9521210	9540060	9534901	5.30503978779841e-05
Oatp33Ea	4523	2L	12441401	12445924	12444387	0.000221092195445501
Oatp33Eb	3563	2L	12448484	12452047	12448663	0.000280662363177098
Oatp58Da	2449	2R	22218456	22220905	22220863	0.000408329930583912
Oatp58Db	2319	2R	22221180	22223499	22223463	0.00043122035360069
Oatp58Dc	4893	2R	22223681	22228574	22226940	0.000204373594931535
Oatp74D	24575	3L	17487118	17511693	17507898	4.06917599186165e-05
Oaz	29982	2R	14435899	14465881	14436119	3.33533453405377e-05
Obp18a	787	X	19135081	19135868	19135842	0.00127064803049555
Obp19a	777	X	20415744	20416521	20415770	0.00128700128700129
Obp19b	1079	X	20416733	20417812	20416746	0.00092678405931418
Obp19c	1043	X	20417921	20418964	20418764	0.000958772770853308
Obp19d	1366	X	20419613	20420979	20420139	0.000732064421669107
Obp22a	779	2L	1991381	1992160	1992151	0.00128369704749679
Obp28a	574	2L	7496791	7497365	7497328	0.00174216027874564
Obp44a	1145	2R	8134170	8135315	8135010	0.000873362445414847
Obp46a	851	2R	10311172	10312023	10312022	0.00117508813160987
Obp47a	562	2R	10909923	10910485	10909924	0.00177935943060498
Obp47b	740	2R	11302247	11302987	11302975	0.00135135135135135
Obp49a	896	2R	12690059	12690955	12690919	0.00111607142857143
Obp50a	785	2R	14370331	14371116	14371023	0.00127388535031847
Obp50b	1820	2R	14371186	14373006	14371250	0.000549450549450549
Obp50c	1820	2R	14371186	14373006	14372299	0.000549450549450549
Obp50d	700	2R	14373108	14373808	14373125	0.00142857142857143
Obp50e	923	2R	14374462	14375385	14375330	0.00108342361863489
Obp51a	464	2R	15024375	15024839	15024838	0.0021551724137931
Obp56a	785	2R	19697723	19698508	19697771	0.00127388535031847
Obp56b	632	2R	19698714	19699346	19699316	0.00158227848101266
Obp56c	1129	2R	19699995	19701124	19701067	0.000885739592559787
Obp56d	991	2R	19702924	19703915	19703749	0.00100908173562059
Obp56e	587	2R	19712345	19712932	19712398	0.00170357751277683
Obp56f	581	2R	19713395	19713976	19713420	0.00172117039586919
Obp56g	559	2R	19783484	19784043	19784019	0.00178890876565295
Obp56h	650	2R	19815554	19816204	19815578	0.00153846153846154
Obp56i	3997	2R	19864717	19868714	19865148	0.000250187640730548
Obp57a	608	2R	20505150	20505758	20505170	0.00164473684210526
Obp57b	885	2R	20504251	20505136	20504267	0.00112994350282486
Obp57c	618	2R	20503584	20504202	20503668	0.00161812297734628
Obp57d	1749	2R	20548368	20550117	20549097	0.000571755288736421
Obp57e	475	2R	20547816	20548291	20548290	0.00210526315789474
Obp58b	935	2R	22704704	22705639	22704711	0.00106951871657754
Obp58c	806	2R	22705872	22706678	22706659	0.00124069478908189
Obp58d	838	2R	22706934	22707772	22706949	0.00119331742243437
Obp59a	1091	2R	22702695	22703786	22702718	0.000916590284142988
Obp69a	786	3L	12396171	12396957	12396207	0.00127226463104326
Obp73a	10581	3L	16944361	16954942	16944424	9.45090256119459e-05
Obp83a	3090	3R	5972155	5975245	5973381	0.000323624595469256
Obp83b	640	3R	5976177	5976817	5976802	0.0015625
Obp83cd	1599	3R	6108134	6109733	6108188	0.000625390869293308
Obp83ef	1392	3R	6109642	6111034	6111007	0.000718390804597701
Obp83g	631	3R	6111671	6112302	6112245	0.00158478605388273
Obp84a	1232	3R	7250725	7251957	7251956	0.000811688311688312
Obp85a	775	3R	8419822	8420597	8420596	0.00129032258064516
Obp8a	823	X	9214876	9215699	9214897	0.00121506682867558
Obp93a	767	3R	21128950	21129717	21129716	0.00130378096479791
Obp99a	677	3R	29671657	29672334	29671717	0.00147710487444609
Obp99b	642	3R	29716254	29716896	29716786	0.00155763239875389
Obp99c	3575	3R	29685736	29689311	29685983	0.00027972027972028
Obp99d	499	3R	29714505	29715004	29714540	0.00200400801603206
Ocho	1192	3L	14974848	14976040	14975305	0.000838926174496644
Ocrl	4543	X	1922981	1927524	1923759	0.000220118864186661
Oct-TyrR	30276	3L	22035003	22065279	22061082	3.30294622803541e-05
Octbeta1R	22863	3R	22497215	22520078	22509790	4.37387919345668e-05
Octbeta2R	45100	3R	12550625	12595725	12560953	2.21729490022173e-05
Octbeta3R	36659	3R	12511570	12548229	12522308	2.72784309446521e-05
Oda	7969	2R	12166295	12174264	12168429	0.000125486259254612
Odc1	1848	2R	8004824	8006672	8004852	0.000541125541125541
Odc2	1816	2R	8007246	8009062	8007265	0.000550660792951542
OdsH	23001	X	17791010	17814011	17791068	4.34763705925829e-05
Oga	3766	3R	21219077	21222843	21219223	0.000265533722782793
Ogg1	1484	X	8690327	8691811	8690489	0.000673854447439353
Oli	2083	2L	17589184	17591267	17590241	0.000480076812289966
Opa1	4838	2R	14230611	14235449	14235313	0.00020669698222406
Opbp	2050	2R	6653217	6655267	6653316	0.00048780487804878
Optix	11246	2R	8031283	8042529	8031959	8.89205050684688e-05
Or10a	3955	X	11413467	11417422	11417402	0.000252844500632111
Or13a	2281	X	15974425	15976706	15974426	0.000438404208680403
Or19a	1369	X	20141819	20143188	20143187	0.000730460189919649
Or19b	1369	X	20094398	20095767	20094399	0.000730460189919649
Or1a	1443	X	315123	316566	315124	0.000693000693000693
Or22a	1665	2L	1520491	1522156	1520614	0.000600600600600601
Or22b	1560	2L	1522697	1524257	1522704	0.000641025641025641
Or22c	3378	2L	2054589	2057967	2054590	0.00029603315571344
Or23a	1413	2L	2654049	2655462	2654144	0.000707714083510262
Or24a	1445	2L	4164689	4166134	4166133	0.000692041522491349
Or2a	1336	X	2246231	2247567	2246232	0.000748502994011976
Or30a	1471	2L	9111814	9113285	9111815	0.000679809653297077
Or33a	1211	2L	11934505	11935716	11934506	0.000825763831544178
Or33b	1320	2L	11936181	11937501	11936182	0.000757575757575758
Or33c	1233	2L	11937969	11939202	11937970	0.0008110300081103
Or35a	1490	2L	15622068	15623558	15623557	0.000671140939597315
Or42a	1526	2R	5791441	5792967	5792962	0.000655307994757536
Or42b	1317	2R	5797195	5798512	5798511	0.000759301442672741
Or43a	2073	2R	7232840	7234913	7234891	0.000482392667631452
Or43b	1769	2R	7920835	7922604	7922542	0.000565291124929339
Or45a	3514	2R	9345349	9348863	9345423	0.000284575981787137
Or45b	1470	2R	9559598	9561068	9559599	0.000680272108843537
Or46a	2810	2R	10139264	10142074	10140820	0.000355871886120996
Or47a	1545	2R	11250368	11251913	11250379	0.000647249190938511
Or47b	1602	2R	11319710	11321312	11321311	0.000624219725343321
Or49a	1359	2R	12393483	12394842	12393484	0.000735835172921266
Or49b	2039	2R	12842665	12844704	12843140	0.000490436488474743
Or56a	1772	2R	19769461	19771233	19771232	0.000564334085778781
Or59a	1197	2R	23439868	23441065	23441064	0.000835421888053467
Or59b	1610	2R	23470165	23471775	23471709	0.00062111801242236
Or59c	1453	2R	23472300	23473753	23473602	0.000688231245698555
Or63a	2254	3L	2961534	2963788	2961745	0.000443655723158829
Or65a	1487	3L	6320611	6322098	6320612	0.000672494956287828
Or65b	1437	3L	6325612	6327049	6325613	0.00069589422407794
Or65c	1461	3L	6327608	6329069	6327609	0.000684462696783025
Or67a	2319	3L	9529067	9531386	9529922	0.00043122035360069
Or67b	1877	3L	9627316	9629193	9629192	0.00053276505061268
Or67c	1386	3L	10243320	10244706	10244705	0.000721500721500722
Or67d	1420	3L	10273204	10274624	10273205	0.000704225352112676
Or69a	3373	3L	12964360	12967733	12965738	0.000296471983397569
Or71a	1540	3L	15076907	15078447	15078446	0.000649350649350649
Or74a	1436	3L	17327733	17329169	17329168	0.000696378830083565
Or7a	1442	X	8164266	8165708	8165707	0.000693481276005548
Or82a	1472	3R	4256972	4258444	4256973	0.000679347826086957
Or83a	1553	3R	5397643	5399196	5399195	0.000643915003219575
Or83c	1479	3R	6076804	6078283	6078282	0.000676132521974307
Or85a	1307	3R	8321747	8323054	8321748	0.000765110941086458
Or85b	1281	3R	8510077	8511358	8511357	0.00078064012490242
Or85c	1288	3R	8511734	8513022	8513021	0.00077639751552795
Or85d	1360	3R	8552608	8553968	8552609	0.000735294117647059
Or85e	1558	3R	8634320	8635878	8635877	0.000641848523748395
Or85f	1361	3R	9398190	9399551	9398191	0.000734753857457752
Or88a	1378	3R	14109445	14110823	14109446	0.000725689404934688
Or92a	1398	3R	20504788	20506186	20504796	0.000715307582260372
Or94a	1222	3R	22987281	22988503	22987282	0.000818330605564648
Or94b	1273	3R	22989295	22990568	22989296	0.000785545954438335
Or98P	325	3R	27845089	27845414	-	0.00307692307692308
Or98a	1310	3R	27845950	27847260	27845951	0.000763358778625954
Or98b	1378	3R	28352242	28353620	28352243	0.000725689404934688
Or9a	1490	X	10458186	10459676	10459675	0.000671140939597315
Orc1	3279	2R	7522437	7525716	7525585	0.000304971027752364
Orc2	2190	3R	13964885	13967075	13965009	0.00045662100456621
Orc3	3819	2R	13202728	13206547	13205207	0.000261848651479445
Orc4	1674	2R	24795740	24797414	24797291	0.000597371565113501
Orc5	1739	2L	13829837	13831576	13830038	0.000575043128234618
Orc6	1027	2R	9845458	9846485	9846393	0.000973709834469328
Orco	5223	3R	5407183	5412406	5409922	0.00019146084625694
Orcokinin	2117	2R	23946959	23949076	23948556	0.000472366556447804
Orct	2532	3R	24276260	24278792	24276946	0.000394944707740916
Orct2	2699	3R	24273029	24275728	24273431	0.000370507595405706
Ork1	13196	X	10878054	10891250	10886134	7.57805395574416e-05
Os-C	655	3R	7978959	7979614	7978976	0.00152671755725191
Osbp	3353	3R	24934869	24938222	24937858	0.000298240381747689
Oscillin	2528	2L	5547086	5549614	5547816	0.000395569620253165
Oseg1	5557	3L	8407268	8412825	8411492	0.000179953212164837
Oseg2	5607	3L	2229646	2235253	2229647	0.000178348492955235
Oseg4	4774	3L	1730993	1735767	1735588	0.000209467951403435
Oseg5	2991	2L	20832849	20835840	20835606	0.000334336342360415
Oseg6	4800	2R	19487046	19491846	19491735	0.000208333333333333
Osi1	1422	3R	6173549	6174971	6173646	0.00070323488045007
Osi10	3419	3R	6263976	6267395	6263977	0.000292483182217023
Osi11	1166	3R	6267591	6268757	6268687	0.000857632933104631
Osi12	3964	3R	6278531	6282495	6278708	0.000252270433905146
Osi13	1752	3R	6291737	6293489	6291903	0.000570776255707763
Osi14	1610	3R	6299128	6300738	6299252	0.00062111801242236
Osi15	1849	3R	6301804	6303653	6301914	0.000540832882639265
Osi16	1119	3R	6305247	6306366	6305271	0.000893655049151028
Osi17	15536	3R	6311772	6327308	6315888	6.43666323377961e-05
Osi18	1561	3R	6330248	6331809	6330352	0.000640614990390775
Osi19	1834	3R	6335362	6337196	6335444	0.00054525627044711
Osi2	4120	3R	6209373	6213493	6211463	0.000242718446601942
Osi20	1329	3R	6340095	6341424	6340189	0.000752445447705041
Osi21	1379	2L	11284327	11285706	11285602	0.000725163161711385
Osi22	1217	3R	13290629	13291846	13290717	0.000821692686935086
Osi23	970	3R	30444076	30445046	30445033	0.00103092783505155
Osi24	8867	3R	6198811	6207678	6204446	0.000112777715123492
Osi3	2367	3R	6215832	6218199	6216065	0.00042247570764681
Osi4	3463	3R	6218318	6221781	6221661	0.000288766965059197
Osi5	1316	3R	6227512	6228828	6227707	0.000759878419452888
Osi6	2473	3R	6234708	6237181	6234737	0.000404367165386171
Osi7	2689	3R	6248994	6251683	6249208	0.000371885459278542
Osi8	1427	3R	6255175	6256602	6255276	0.000700770847932726
Osi9	1894	3R	6260211	6262105	6260414	0.000527983104540655
Ost48	1586	X	9156929	9158515	9158430	0.000630517023959647
OstDelta	2496	2R	17764574	17767070	17766880	0.000400641025641026
OstStt3	2925	3R	25066712	25069637	25069553	0.000341880341880342
Ostgamma	1496	2L	8306696	8308192	8308068	0.000668449197860963
Ote	1570	2R	18275607	18277177	18277078	0.000636942675159236
Oxp	370	2R	17633797	17634167	17634115	0.0027027027027027
P32	1331	2R	17671309	17672640	17672533	0.000751314800901578
P58IPK	2639	3R	9586942	9589581	9587364	0.000378931413414172
P5CDh1	4691	3L	21836665	21841356	21839729	0.000213174163291409
P5CDh2	2760	3R	21877936	21880696	21878499	0.00036231884057971
P5cr	1228	3R	19028931	19030159	19029170	0.000814332247557003
P5cr-2	2321	3R	17534815	17537136	17535037	0.000430848772081
PAN2	4934	2R	8928169	8933103	8928301	0.000202675314146737
PAPLA1	25391	2L	8134247	8159638	8136932	3.93840337127329e-05
PCB	10840	2R	9850703	9861543	9856181	9.22509225092251e-05
PCID2	1274	3L	11626441	11627715	11626481	0.000784929356357928
PCNA	1129	2R	20261754	20262883	20262720	0.000885739592559787
PDCD-5	957	3L	16231081	16232038	16231901	0.00104493207941484
PDZ-GEF	9022	2L	6323767	6332789	6325269	0.000110840168477056
PEK	6190	3R	5458563	5464753	5463079	0.000161550888529887
PGAP3	1457	2R	6673604	6675061	6673683	0.000686341798215511
PGAP5	1770	2L	8198882	8200652	8199044	0.000564971751412429
PGRP-LA	4004	3L	9334332	9338336	9337157	0.00024975024975025
PGRP-LB	7703	3R	11452849	11460552	11453805	0.000129819550824354
PGRP-LC	9526	3L	9338810	9348336	9342329	0.000104975855553223
PGRP-LD	4634	3L	5780051	5784685	5781832	0.000215796288303841
PGRP-LE	2727	X	15801153	15803880	15802706	0.000366703337000367
PGRP-LF	1880	3L	9349609	9351489	9349687	0.000531914893617021
PGRP-SA	1136	X	11561643	11562779	11561974	0.000880281690140845
PGRP-SB1	690	3L	16727299	16727989	16727982	0.00144927536231884
PGRP-SB2	747	3L	16726541	16727288	16726549	0.00133868808567604
PGRP-SC1a	587	2R	8709733	8710320	8709764	0.00170357751277683
PGRP-SC1b	1648	2R	8713446	8715094	8713477	0.000606796116504854
PGRP-SC2	745	2R	8716950	8717695	8716968	0.00134228187919463
PGRP-SD	720	3L	7651180	7651900	7651206	0.00138888888888889
PH4alphaEFB	19749	3R	30466050	30485799	30474045	5.06354752139349e-05
PH4alphaMP	4340	3R	30491813	30496153	30496087	0.000230414746543779
PH4alphaNE1	3575	3R	30496751	30500326	30500221	0.00027972027972028
PH4alphaNE2	2131	3R	30510083	30512214	30512209	0.000469263256687001
PH4alphaNE3	1963	3R	30604181	30606144	30604189	0.000509424350483953
PH4alphaPV	2445	3R	30646106	30648551	30648495	0.000408997955010225
PH4alphaSG1	1996	3R	30503665	30505661	30505629	0.000501002004008016
PH4alphaSG2	1913	3R	30490074	30491987	30490141	0.000522739153162572
PHDP	1304	2R	23883136	23884440	23884311	0.000766871165644172
PHGPx	2361	3L	3326265	3328626	3327354	0.000423549343498518
PI31	2772	2R	11967343	11970115	11968450	0.000360750360750361
PI4KIIIalpha	8868	X	2624804	2633672	2625019	0.0001127649977447
PICK1	3884	2L	12695033	12698917	12696272	0.000257466529351184
PIG-C	1204	3L	3318028	3319232	3319191	0.000830564784053156
PIG-S	4648	3R	24913216	24917864	24917762	0.000215146299483649
PIG-U	1659	2L	8515096	8516755	8515154	0.000602772754671489
PIG-V	1850	2R	16955458	16957308	16955754	0.000540540540540541
PIP4K	4429	4	1192419	1196848	1196456	0.000225784601490178
PIP5K59B	6667	2R	22874769	22881436	22875030	0.000149992500374981
PIP82	4311	X	8525387	8529698	8529524	0.000231964741359313
PK1-R	3290	3R	14099832	14103122	14102716	0.000303951367781155
PK2-R1	6776	3R	13338330	13345106	13340171	0.000147579693034238
PK2-R2	5096	3R	13329070	13334166	13332250	0.000196232339089482
PKD	11128	3R	18303279	18314407	18309106	8.9863407620417e-05
PMCA	30724	4	328193	358917	355465	3.2547845332639e-05
PMP34	2354	3L	4318755	4321109	4319052	0.000424808836023789
PNPase	3892	3R	31401560	31405452	31404556	0.00025693730729702
PNUTS	6573	2L	870465	877038	871575	0.000152137532329226
POLDIP2	1788	3R	5467778	5469566	5468031	0.000559284116331096
POSH	3590	2R	17568732	17572322	17569065	0.000278551532033426
PP2A-B'	12292	3R	18167757	18180049	18169707	8.13537260006508e-05
PPO1	2753	2R	17887220	17889973	17889899	0.000363240101707228
PPO2	2448	2R	9042261	9044709	9044619	0.000408496732026144
PPO3	2414	2R	23064769	23067183	23064830	0.000414250207125104
PPP4R2r	3105	X	10478838	10481943	10479881	0.000322061191626409
PPYR1	1054	X	15243859	15244913	15244836	0.00094876660341556
PQBP1	927	3R	25065791	25066718	25065879	0.00107874865156419
PR-Set7	4456	3R	14316038	14320494	14316613	0.000224416517055655
PRAS40	16125	2R	14481187	14497312	14481582	6.2015503875969e-05
PRL-1	11771	2L	16245835	16257606	16248949	8.49545493161159e-05
PRY	45928	Y	146092	192020	192019	2.17732102421181e-05
PSR	1589	3R	22360782	22362371	22362294	0.000629326620516048
PTP-ER	5125	2R	21619321	21624446	21624236	0.000195121951219512
PTPMT1	1267	3R	23758339	23759606	23758782	0.000789265982636148
PVRAP	29109	3L	5997208	6026317	6019338	3.43536363324058e-05
Pa1	1693	X	11359236	11360929	11359330	0.000590667454223272
Pabp2	2943	2R	8131431	8134374	8132035	0.000339789330615019
Paf-AHalpha	1574	X	15784009	15785583	15785059	0.000635324015247776
Paip2	4696	3R	12980792	12985488	12983741	0.000212947189097104
Pak	10718	3R	6350896	6361614	6355022	9.33009889904833e-05
Pak3	8814	3R	16445007	16453821	16452909	0.000113455865668255
Pal1	4304	2R	9959549	9963853	9960202	0.000232342007434944
Pal2	2761	2R	23688077	23690838	23688296	0.000362187613183629
Pallidin	1768	3L	11689631	11691399	11691332	0.000565610859728507
Panx	1986	2R	21310368	21312354	21312071	0.000503524672708963
Papss	15632	3L	19845293	19860925	19848355	6.3971340839304e-05
Papst2	1668	3L	17042797	17044465	17043067	0.000599520383693046
Parg	2665	X	3668837	3671502	3671366	0.000375234521575985
Parp	125703	3R	3461351	3587054	3586978	7.9552596198977e-06
Pask	3311	2R	23988738	23992049	23988832	0.000302023557837511
Past1	7553	3R	12697322	12704875	12698112	0.000132397722759169
Pat1	6178	X	6590776	6596954	6591585	0.000161864681126578
Patj	3381	3L	1798803	1802184	1799150	0.000295770482105886
Patr-1	4857	3R	17043564	17048421	17043651	0.000205888408482602
Patronin	16842	2R	17519024	17535866	17534854	5.93753710960694e-05
Patsas	2520	2L	12100765	12103285	12103059	0.000396825396825397
Pax	25843	2L	19400753	19426596	19411620	3.86951979259374e-05
Pbgs	1893	3L	12269452	12271345	12271274	0.000528262017960909
Pbp45	1369	3R	15838146	15839515	15839411	0.000730460189919649
Pbp49	1969	2R	8129354	8131323	8130627	0.000507872016251904
Pbp95	2819	3R	8013791	8016610	8013839	0.000354735721887194
Pburs	602	2L	14416729	14417331	14417317	0.00166112956810631
Pc	11882	3L	21306138	21318020	21317909	8.41609156707625e-05
Pcd	1063	3R	29723163	29724226	29723230	0.000940733772342427
Pcf11	10135	2R	14860936	14871071	14870230	9.86679822397632e-05
Pcl	4564	2R	18135426	18139990	18135925	0.000219106047326906
Pcmt	1493	3R	5552823	5554316	5554182	0.000669792364367046
Pcp	788	2L	7021682	7022470	7021716	0.00126903553299492
Pdcd4	9829	X	13745577	13755406	13751901	0.000101739749720216
Pde11	58317	2L	18532025	18590342	18565436	1.71476584872336e-05
Pde1c	114416	2L	11814156	11928572	11835384	8.74003635855125e-06
Pde6	44403	3R	14513901	14558304	14529790	2.2521000833277e-05
Pde8	23277	2R	23657567	23680844	23672877	4.29608626541221e-05
Pde9	111764	X	12785563	12897327	12831635	8.94742493110483e-06
Pdf	679	3R	26455462	26456141	26456062	0.00147275405007364
Pdfr	26434	X	2552206	2578640	2572668	3.78300673375199e-05
Pdh	1064	3L	16353233	16354297	16354229	0.00093984962406015
Pdi	5102	3L	15137738	15142840	15142452	0.000196001568012544
Pdk	8199	2R	9426439	9434638	9427251	0.000121966093426028
Pdk1	16445	3L	129450	145895	129824	6.08087564609304e-05
Pdp	2872	X	7731779	7734651	7734131	0.000348189415041783
Pdp1	55911	3L	7811458	7867369	7867282	1.78855681350718e-05
Pdxk	1726	3L	9360316	9362042	9360671	0.000579374275782155
Pebp1	645	3R	22466034	22466679	22466092	0.00155038759689922
Pect	7066	2L	13203762	13210828	13204191	0.000141522785168412
Pen	3195	2L	10056900	10060095	10057698	0.000312989045383412
Pep	6933	3L	17638103	17645036	17643664	0.000144237703735757
Pepck	2649	2R	18536767	18539416	18537039	0.000377500943752359
Peritrophin-15a	431	2L	8395665	8396096	8396061	0.00232018561484919
Peritrophin-15b	494	2L	8394446	8394940	8394880	0.00202429149797571
Peritrophin-A	3556	X	20244647	20248203	20244884	0.000281214848143982
Pex1	4231	3L	14071892	14076123	14071969	0.000236350744504845
Pex10	1635	3L	1558228	1559863	1558833	0.000611620795107034
Pex11	1008	2R	15991367	15992375	15992271	0.000992063492063492
Pex12	2103	2L	815993	818096	816084	0.000475511174512601
Pex13	1958	2R	13228276	13230234	13229957	0.000510725229826353
Pex14	1579	3L	20778799	20780378	20778934	0.000633312222925902
Pex16	1498	3L	20776766	20778264	20778153	0.000667556742323097
Pex19	3428	2L	12091822	12095250	12093863	0.00029171528588098
Pex2	1225	3L	8339051	8340276	8339156	0.000816326530612245
Pex23	5012	3L	20297129	20302141	20302020	0.00019952114924182
Pex3	2024	3L	15144355	15146379	15144783	0.000494071146245059
Pex5	2229	X	1866832	1869061	1868686	0.000448631673396142
Pex6	3228	2R	10879974	10883202	10880008	0.000309789343246592
Pex7	3866	3L	8647145	8651011	8649548	0.000258665287118469
Pez	5790	2L	6332881	6338671	6338141	0.000172711571675302
Pfk	7717	2R	10109740	10117457	10109843	0.000129584035246858
Pfrx	13845	X	19495505	19509350	19498776	7.22282412423257e-05
Pgam5	1165	X	1872400	1873565	1873529	0.000858369098712446
Pgam5-2	1389	2R	24431344	24432733	24432695	0.000719942404607631
Pgant35A	2159	2L	14359252	14361411	14359381	0.000463177396943029
Pgd	3430	X	2145136	2148566	2145408	0.000291545189504373
Pgi	3169	2R	8910900	8914069	8913565	0.000315556958030925
Pgk	6188	2L	2746880	2753068	2748380	0.000161603102779573
Pglym78	1653	3R	29148248	29149901	29148451	0.000604960677555959
Pglym87	1084	3R	12231645	12232729	12232676	0.000922509225092251
Pgm	2513	3L	16126018	16128531	16128489	0.000397930760047752
PhKgamma	9257	X	11695137	11704394	11696450	0.000108026358431457
Phae1	1247	2L	12109417	12110664	12109644	0.000801924619085806
Phae2	1146	2L	12111110	12112256	12111149	0.00087260034904014
Phax	1756	2R	9114274	9116030	9114695	0.000569476082004556
Phb2	2783	2R	18819467	18822250	18819634	0.000359324469996407
PheRS-m	1594	2R	13968308	13969902	13968410	0.000627352572145546
Phf7	5475	X	20160355	20165830	20162635	0.000182648401826484
Phk-3	2364	2R	24970843	24973207	24971303	0.000423011844331641
Phlpp	4003	2L	19059129	19063132	19059648	0.00024981264051961
Phm	3280	2R	23985175	23988455	23988301	0.000304878048780488
Pi3K21B	7353	2L	297880	305233	299063	0.000135998912008704
Pi3K59F	3553	2R	23560492	23564045	23560574	0.000281452293836195
Pi3K68D	15363	3L	11774650	11790013	11788211	6.50914534921565e-05
Pi3K92E	5760	3R	20628972	20634732	20633521	0.000173611111111111
Pi4KIIalpha	5989	3R	5557663	5563652	5563128	0.0001669727834363
Picot	12352	2R	16655323	16667675	16663577	8.09585492227979e-05
Piezo	27064	2L	8163073	8190137	8173147	3.69494531480934e-05
Pif1A	26890	3R	8774286	8801176	8797900	3.71885459278542e-05
Pif1B	26890	3R	8774286	8801176	8777926	3.71885459278542e-05
Pif2	947	3R	6549036	6549983	6549219	0.00105596620908131
Pig1	689	X	3248600	3249289	3249232	0.00145137880986938
Pih1D1	8567	2L	12713276	12721843	12721720	0.000116726975604062
Pink1	3504	X	6683798	6687302	6684558	0.000285388127853881
Pino	14299	2L	1114654	1128953	1117498	6.99349604867473e-05
Pis	2319	X	15701451	15703770	15703620	0.00043122035360069
Pitslre	5403	3L	20771528	20776931	20774252	0.000185082361650935
Pk34A	1363	2L	13158810	13160173	13158880	0.000733675715333822
Pka-C1	16982	2L	9682315	9699297	9697565	5.8885879166176e-05
Pka-C2	1601	3R	30695537	30697138	30696967	0.000624609618988132
Pka-C3	28992	3L	15925805	15954797	15947498	3.44922737306843e-05
Pka-R1	19930	3L	20816118	20836048	20816661	5.01756146512795e-05
Pka-R2	32152	2R	9993890	10026042	10005369	3.1102264244837e-05
Pkc53E	20471	2R	16924655	16945126	16926609	4.88495921059059e-05
Pkc98E	9992	3R	29039156	29049148	29041273	0.000100080064051241
Pkcdelta	21426	X	12432224	12453650	12435253	4.66722673387473e-05
Pkd2	3749	2L	12398274	12402023	12398384	0.000266737796745799
Pkg21D	4645	2L	786153	790798	790628	0.000215285252960172
Pkn	32787	2R	9252310	9285097	9268670	3.04998932503736e-05
Plap	3193	2L	1167172	1170365	1169784	0.000313185092389602
Plc21C	49631	2L	305935	355566	318029	2.0148697386714e-05
Pld	13262	2R	6242004	6255266	6249520	7.54034082340522e-05
PlexA	17206	4	1009895	1027101	1023470	5.81192607230036e-05
PlexB	11300	4	32478	43778	43423	8.84955752212389e-05
Pli	29890	3R	23860162	23890052	23889066	3.34560053529609e-05
Plod	7850	3L	11198166	11206016	11205811	0.000127388535031847
Plp	28643	3L	15066081	15094724	15089817	3.49125440770869e-05
Plzf	2207	2L	12046711	12048918	12048860	0.000453103760761214
Pmi	4634	3L	5780051	5784685	5780112	0.000215796288303841
Pmm45A	2567	2R	9107151	9109718	9109393	0.000389559797428905
Pmp70	8510	X	19750770	19759280	19751435	0.000117508813160987
Pms2	3446	2R	15368074	15371520	15371443	0.000290191526407429
Pngl	2956	2R	6017739	6020695	6017834	0.0003382949932341
Pnn	1945	3R	9740899	9742844	9741010	0.00051413881748072
Poc1	1707	3L	13388299	13390006	13389871	0.000585823081429408
Pof	2180	2R	24669397	24671577	24669572	0.000458715596330275
Pol32	1485	2L	15254819	15256304	15256262	0.000673400673400673
Pomp	1442	2L	20787656	20789098	20787784	0.000693481276005548
Pop2	4517	3L	11998398	12002915	12002593	0.000221385875581138
Porin2	1256	2L	10845788	10847044	10846897	0.000796178343949045
Poxm	14767	3R	8319025	8333792	8333123	6.77185616577504e-05
Poxn	8362	2R	15826693	15835055	15831042	0.000119588615163836
Pp1-13C	1960	X	15359101	15361061	15360336	0.000510204081632653
Pp1-87B	2296	3R	12423621	12425917	12425687	0.000435540069686411
Pp1-Y1	953	Y	9833	10786	9834	0.00104931794333683
Pp1-Y2	1285	Y	3539437	3540722	3540599	0.000778210116731518
Pp1alpha-96A	4061	3R	24518270	24522331	24518660	0.000246244767298695
Pp2A-29B	4052	2L	8366038	8370090	8366312	0.000246791707798618
Pp2B-14D	5389	X	16554627	16560016	16559406	0.000185563184264242
